Project_ID,Project_Type,Team_Size,Project_Budget_USD,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Methodology_Used,Team_Experience_Level,Past_Similar_Projects,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Requirement_Stability,Team_Turnover_Rate,Historical_Risk_Incidents,Stakeholder_Engagement_Level,Schedule_Pressure,Budget_Utilization_Rate,Market_Volatility,Integration_Complexity,Resource_Availability,Priority_Level,Cross_Functional_Dependencies,Previous_Delivery_Success_Rate,Technical_Debt_Level,Project_Manager_Experience,Org_Process_Maturity,Key_Stakeholder_Availability,Tech_Environment_Stability,Resource_Contention_Level,Industry_Volatility,Client_Experience_Level,Change_Control_Maturity,Risk_Management_Maturity,Documentation_Quality,Current_Phase_Duration_Months,Seasonal_Risk_Factor,Total_Tasks,Completion_Percentage,Completed_Tasks,Overdue_Tasks,Delay_Percentage,Average_Delay_Days,Employee_Workload,Estimated_Effort_Hours,Actual_Effort_Hours,Risk_Level
PROJ_3194,IT,13,709494.56,16,7.28,11,Agile,Expert,3,2,2.56,Execution,Moderate,0.18,2,Medium,0.12,1.19,0.06,4.41,0.53,Low,1,0.44,0.35,Certified PM,Optimizing,Moderate,Mixed,Low,Moderate,First-time,Formal,Advanced,Good,6,1.0,52,89,46,5,11.16,10,Medium,2560,2845,Low
PROJ_3195,Marketing,17,1056238.4,18,4.51,13,Waterfall,Senior,2,2,0.27,Closure,Volatile,0.27,0,High,0.0,0.94,0.71,8.25,0.54,High,7,0.87,0.0,Mid-level PM,Defined,Moderate,Unknown,High,High,Strategic,Unknown,Formal,Good,4,1.1,85,39,33,6,23.18,13,High,2880,3547,High
PROJ_3196,R&D,16,1309603.82,21,10.0,14,Scrum,Junior,0,7,0.28,Initiation,Stable,0.24,1,Medium,0.16,0.64,0.88,6.82,0.43,Medium,4,0.68,0.0,Mid-level PM,Ad-hoc,Limited,Unknown,Medium,Extreme,First-time,Unknown,Unknown,Good,8,1.0,112,54,60,2,8.09,12,High,3360,3631,Critical
PROJ_3197,IT,14,962504.47,15,6.58,9,Agile,Mixed,0,5,0.44,Execution,Moderate,0.24,1,Poor,0.09,0.74,0.91,2.33,0.43,High,0,0.75,0.24,Junior PM,Managed,Poor,Modern/Stable,Low,Moderate,Occasional,Basic,Advanced,Good,6,1.0,98,88,86,1,10.81,3,Medium,2400,2659,High
PROJ_3198,R&D,21,1826872.56,26,10.0,19,Agile,Mixed,0,5,1.67,Execution,Stable,0.16,2,Medium,0.0,0.62,0.99,3.98,0.44,Critical,6,0.76,0.0,Senior PM,Ad-hoc,Limited,Unknown,High,Extreme,Regular,Unknown,Basic,Poor,10,1.0,84,98,82,7,20.19,4,Medium,4160,4999,Critical
PROJ_3199,IT,5,425070.75,11,5.82,6,Scrum,Mixed,1,2,2.99,Closure,Volatile,0.04,2,Medium,0.24,0.7,0.23,6.15,0.75,High,0,0.82,0.78,Junior PM,Ad-hoc,Limited,Modern/Stable,High,Moderate,First-time,Unknown,Unknown,Basic,3,1.0,20,60,12,0,39.02,12,Medium,1760,2446,Critical
PROJ_3200,IT,16,1565700.7,18,7.12,17,Agile,Senior,5,3,2.05,Closure,Volatile,0.24,0,Poor,0.0,1.07,0.31,6.46,0.51,Critical,1,0.93,0.6,Mid-level PM,Defined,Moderate,Mixed,Medium,Extreme,Strategic,Formal,Unknown,Good,3,1.0,112,56,62,3,24.65,4,Medium,2880,3589,High
PROJ_3201,IT,10,634986.18,8,3.64,11,Agile,Mixed,1,2,0.97,Planning,Stable,0.53,3,Poor,0.12,1.19,0.6,4.25,0.51,Critical,1,0.79,0.83,Mid-level PM,Optimizing,Limited,Mixed,Medium,Stable,Occasional,Formal,Basic,Good,1,1.0,60,62,37,4,37.45,7,Low,1280,1759,Medium
PROJ_3202,R&D,24,2077961.16,29,10.0,17,Scrum,Junior,0,7,1.73,Initiation,Moderate,0.7,3,Excellent,0.0,1.22,0.23,3.65,0.61,Critical,7,0.57,0.0,Certified PM,Managed,Poor,Unknown,High,Extreme,Strategic,Formal,Formal,Poor,6,1.0,96,73,70,3,38.38,14,Low,4640,6420,Critical
PROJ_3203,Construction,20,1010512.68,21,5.79,10,Waterfall,Mixed,0,4,2.69,Planning,Volatile,0.5,2,Low,0.0,0.98,0.45,8.78,0.57,Critical,4,0.48,0.0,Senior PM,Defined,Moderate,Unknown,Medium,Moderate,First-time,Basic,Formal,Good,9,1.0,140,47,65,5,8.32,12,High,3360,3639,High
PROJ_3204,IT,8,822933.07,11,5.81,11,Agile,Senior,0,1,0.89,Execution,Stable,0.43,2,Excellent,0.24,1.23,0.36,6.29,0.71,Low,2,0.8,0.6,Junior PM,Managed,Good,Modern/Stable,High,Moderate,Regular,Formal,Formal,Good,1,1.0,32,73,23,2,12.45,14,High,1760,1979,Medium
PROJ_3205,IT,6,773174.96,13,4.73,11,Agile,Senior,3,4,1.33,Execution,Moderate,0.13,1,High,0.0,0.9,0.27,5.67,0.52,Medium,5,0.52,0.58,Senior PM,Defined,Good,Modern/Stable,Medium,Moderate,Strategic,Basic,Basic,Good,2,1.1,36,96,34,3,30.8,3,Low,2080,2720,Medium
PROJ_3206,IT,14,1165823.39,19,8.91,12,Scrum,Junior,0,4,1.23,Planning,Moderate,0.22,2,Low,0.15,0.89,0.47,8.26,0.34,Critical,0,0.42,0.66,Mid-level PM,Defined,Moderate,Mixed,Medium,Moderate,Occasional,Basic,Basic,Excellent,1,1.1,70,98,68,4,34.67,3,High,3040,4093,Critical
PROJ_3207,IT,7,880571.6,17,7.51,12,Kanban,Senior,3,2,2.53,Monitoring,Stable,0.04,0,High,0.09,1.23,0.23,2.16,0.92,High,3,0.81,0.72,Senior PM,Optimizing,Excellent,Modern/Stable,Low,Moderate,Occasional,Basic,Formal,Poor,3,1.1,28,16,4,6,20.77,12,Medium,2720,3284,Low
PROJ_3208,R&D,26,2181103.39,25,10.0,21,Scrum,Mixed,1,5,1.55,Closure,Stable,0.64,0,Poor,0.0,0.86,0.09,4.14,0.82,High,3,0.75,0.0,Senior PM,Defined,Limited,Unknown,Medium,High,Regular,Basic,Basic,Poor,7,1.0,156,31,48,0,39.73,6,High,4000,5589,Medium
PROJ_3209,R&D,19,1539511.15,23,9.57,17,Scrum,Mixed,1,6,0.5,Closure,Moderate,0.35,1,Medium,0.04,0.72,0.99,2.61,0.77,Medium,2,0.76,0.0,Mid-level PM,Ad-hoc,Limited,Unknown,High,High,Occasional,Unknown,Unknown,Basic,1,1.0,133,90,119,1,0.46,10,High,3680,3696,Critical
PROJ_3210,IT,10,787289.98,15,6.58,11,Scrum,Senior,5,3,0.3,Monitoring,Volatile,0.41,3,Poor,0.09,0.95,0.57,6.62,0.89,Low,7,0.79,0.28,Certified PM,Optimizing,Moderate,Mixed,Low,Moderate,First-time,Basic,Advanced,Excellent,6,1.0,40,91,36,2,11.98,4,High,2400,2687,Medium
PROJ_3211,IT,10,581751.65,12,5.25,6,Agile,Expert,4,2,0.99,Initiation,Moderate,0.36,2,Medium,0.09,0.83,0.78,3.0,0.34,Low,5,0.54,0.23,Certified PM,Optimizing,Good,Mixed,Low,Stable,Occasional,Advanced,Unknown,Good,2,1.0,40,50,20,4,24.93,5,Low,1920,2398,Low
PROJ_3212,Construction,27,2031947.71,26,7.16,15,Hybrid,Junior,0,3,0.72,Initiation,Volatile,0.64,0,Low,0.0,0.7,0.62,6.38,0.48,High,2,0.83,0.0,Junior PM,Ad-hoc,Poor,Unknown,Medium,Moderate,Occasional,Unknown,Unknown,Poor,3,1.0,189,83,156,7,18.77,5,Low,4160,4940,Critical
PROJ_3213,Construction,26,1497760.49,22,4.98,10,Waterfall,Senior,3,4,1.1,Closure,Moderate,0.2,0,High,0.0,1.1,0.56,4.25,0.4,Low,3,0.76,0.0,Certified PM,Optimizing,Good,Unknown,High,High,Regular,Advanced,Formal,Excellent,9,1.0,130,19,24,5,4.66,11,High,3520,3684,Low
PROJ_3214,R&D,19,1572966.49,25,10.0,11,Agile,Senior,3,5,0.41,Planning,Stable,0.36,0,Low,0.0,1.07,0.09,4.71,0.76,Critical,4,0.7,0.0,Senior PM,Optimizing,Limited,Unknown,Medium,High,Occasional,Basic,Basic,Poor,11,1.0,133,66,87,5,14.71,5,Medium,4000,4588,Medium
PROJ_3215,Construction,17,1308049.49,20,6.28,13,Hybrid,Senior,8,2,1.09,Planning,Stable,0.23,1,High,0.0,0.94,0.5,3.7,0.46,High,7,0.61,0.0,Senior PM,Ad-hoc,Good,Unknown,High,Moderate,Occasional,Unknown,Advanced,Good,5,1.0,68,16,10,5,1.02,13,High,3200,3232,High
PROJ_3216,Marketing,13,527208.65,12,5.13,7,Hybrid,Senior,3,3,3.26,Execution,Stable,0.06,1,Medium,0.06,1.05,0.11,1.78,0.76,Critical,7,0.56,0.0,Mid-level PM,Managed,Moderate,Unknown,High,High,Occasional,Basic,Basic,Basic,5,1.0,91,59,53,7,25.71,9,Low,1920,2413,Medium
PROJ_3217,Construction,29,1697521.58,24,5.69,13,Waterfall,Junior,1,4,1.36,Closure,Moderate,0.49,1,Low,0.0,0.94,0.05,2.59,0.51,High,4,0.73,0.0,Senior PM,Managed,Poor,Unknown,Low,Moderate,Occasional,Formal,Basic,Excellent,11,1.0,174,61,106,7,35.71,4,Medium,3840,5211,Medium
PROJ_3218,R&D,21,1986453.63,24,10.0,19,Scrum,Expert,4,5,2.43,Planning,Stable,0.19,1,Medium,0.04,1.01,0.15,3.48,0.49,Critical,0,0.81,0.0,Certified PM,Optimizing,Limited,Unknown,Low,Extreme,Regular,Formal,Advanced,Good,4,1.0,147,42,61,2,35.39,12,High,3840,5198,Low
PROJ_3219,IT,4,616257.71,13,5.76,11,Kanban,Mixed,1,3,0.14,Monitoring,Moderate,0.38,1,Low,0.1,0.7,0.57,8.58,0.43,High,7,0.7,0.88,Senior PM,Defined,Limited,Legacy/Unstable,Low,Moderate,First-time,Basic,Basic,Good,5,1.0,16,10,1,3,27.98,12,Low,2080,2661,Critical
PROJ_3220,Manufacturing,26,1324119.72,25,8.12,11,Waterfall,Senior,3,4,1.11,Initiation,Moderate,0.17,0,Medium,0.0,1.0,0.43,7.6,0.69,Critical,3,0.87,0.0,Mid-level PM,Defined,Poor,Unknown,High,High,Regular,Unknown,Basic,Poor,2,1.0,182,62,112,2,18.63,4,Medium,4000,4745,Critical
PROJ_3221,Construction,36,1872943.27,27,7.11,16,Waterfall,Senior,2,4,1.39,Planning,Moderate,0.08,0,Medium,0.0,1.02,0.2,2.25,0.56,Critical,6,0.79,0.0,Senior PM,Managed,Moderate,Unknown,Medium,High,Occasional,Advanced,Formal,Excellent,1,1.0,180,69,124,5,20.48,8,High,4320,5204,Low
PROJ_3222,Marketing,20,1166705.94,16,6.07,10,Hybrid,Mixed,1,3,2.05,Monitoring,Stable,0.56,1,Excellent,0.0,0.77,0.57,1.14,0.33,Low,1,0.87,0.0,Junior PM,Defined,Good,Unknown,Low,High,Regular,Basic,Basic,Basic,5,1.1,140,43,60,6,5.48,12,Low,2560,2700,Medium
PROJ_3223,R&D,24,1888151.83,27,10.0,19,Agile,Junior,1,4,1.52,Planning,Stable,0.31,1,Poor,0.0,0.75,0.63,2.4,0.44,Low,1,0.56,0.0,Senior PM,Ad-hoc,Poor,Unknown,Medium,High,Occasional,Unknown,Basic,Poor,4,1.0,120,13,15,4,13.64,7,Medium,4320,4909,Critical
PROJ_3224,R&D,19,1537712.07,22,10.0,14,Agile,Mixed,0,5,1.96,Planning,Stable,0.43,2,Medium,0.12,1.24,0.49,6.7,0.35,Critical,4,0.45,0.0,Mid-level PM,Defined,Moderate,Unknown,Low,High,Occasional,Formal,Advanced,Good,2,1.0,114,26,29,1,7.51,14,High,3520,3784,High
PROJ_3225,R&D,16,1462412.98,26,10.0,12,Agile,Senior,1,4,0.06,Initiation,Moderate,0.19,2,Low,0.0,0.98,0.95,8.6,0.47,Medium,5,0.95,0.0,Senior PM,Optimizing,Limited,Unknown,Low,Extreme,First-time,Formal,Basic,Poor,9,1.0,80,13,10,1,32.85,3,Medium,4160,5526,Critical
PROJ_3226,Marketing,14,767012.89,16,5.2,10,Hybrid,Mixed,2,2,5.23,Initiation,Moderate,0.13,1,Excellent,0.0,1.11,0.71,7.35,0.92,Medium,1,0.9,0.0,Senior PM,Defined,Moderate,Unknown,High,Moderate,Strategic,Formal,Basic,Good,2,1.0,98,52,50,2,36.59,6,Medium,2560,3496,Low
PROJ_3227,Construction,29,1731801.4,27,7.99,16,Waterfall,Mixed,1,3,1.06,Initiation,Moderate,0.56,2,Excellent,0.0,0.72,0.53,2.54,0.62,High,5,0.73,0.0,Mid-level PM,Managed,Excellent,Unknown,High,Moderate,First-time,Unknown,Formal,Good,8,1.0,116,99,114,5,21.48,7,Medium,4320,5247,Medium
PROJ_3228,Manufacturing,9,720804.92,11,4.02,11,Hybrid,Junior,0,2,0.25,Monitoring,Moderate,0.3,2,Excellent,0.0,0.7,0.65,4.14,0.61,Low,5,0.89,0.0,Mid-level PM,Defined,Excellent,Unknown,High,Moderate,Regular,Basic,Formal,Poor,4,1.0,45,13,5,7,29.11,11,Low,1760,2272,Low
PROJ_3229,Marketing,12,1158439.24,17,6.79,14,Scrum,Senior,4,5,0.67,Monitoring,Moderate,0.22,0,High,0.0,0.72,0.73,1.24,0.98,Critical,1,0.72,0.0,Junior PM,Managed,Moderate,Unknown,High,High,Strategic,Basic,Formal,Basic,6,1.0,72,10,7,0,4.86,8,High,2720,2852,Medium
PROJ_3230,R&D,13,1323227.14,16,6.65,12,Scrum,Senior,4,4,1.67,Closure,Moderate,0.07,1,Low,0.04,1.08,0.66,6.84,0.72,Medium,4,0.8,0.0,Mid-level PM,Defined,Excellent,Unknown,Low,Moderate,Regular,Basic,Basic,Basic,5,1.0,65,80,52,6,24.34,4,Medium,2560,3183,Low
PROJ_3231,Manufacturing,21,957811.06,17,4.35,9,Waterfall,Senior,2,2,3.67,Closure,Volatile,0.21,1,Medium,0.0,1.02,0.16,2.9,0.48,Low,0,0.67,0.0,Senior PM,Defined,Moderate,Unknown,High,Stable,Regular,Formal,Unknown,Basic,3,1.0,105,59,61,2,28.11,2,Medium,2720,3484,Medium
PROJ_3232,Construction,21,1483450.55,16,3.58,14,Waterfall,Expert,1,3,0.01,Closure,Moderate,0.24,1,Low,0.0,0.87,0.3,5.9,0.43,Critical,6,0.77,0.0,Certified PM,Managed,Good,Unknown,Medium,Stable,Strategic,Basic,Unknown,Good,4,1.0,105,82,86,5,18.11,14,Medium,2560,3023,Low
PROJ_3233,R&D,26,2227988.37,29,10.0,19,Scrum,Junior,3,7,1.86,Planning,Stable,0.62,1,Excellent,0.0,0.96,0.85,1.39,0.3,Critical,3,0.76,0.0,Mid-level PM,Defined,Good,Unknown,Low,High,Strategic,Basic,Formal,Poor,13,1.0,156,70,109,3,9.73,12,Low,4640,5091,High
PROJ_3234,IT,9,1166656.3,19,5.9,8,Kanban,Mixed,1,2,2.06,Closure,Stable,0.37,1,High,0.0,1.27,0.93,1.08,0.94,Critical,3,0.72,0.28,Mid-level PM,Managed,Good,Mixed,Low,High,Strategic,Basic,Unknown,Good,6,1.0,63,44,27,1,35.09,3,Medium,3040,4106,Medium
PROJ_3235,Construction,19,1189188.3,16,3.98,14,Waterfall,Senior,4,3,3.01,Closure,Stable,0.19,4,Excellent,0.0,1.25,0.29,2.91,0.77,High,0,0.86,0.0,Certified PM,Managed,Moderate,Unknown,High,Stable,Occasional,Formal,Formal,Excellent,2,1.0,95,17,16,1,29.72,14,Low,2560,3320,Low
PROJ_3236,R&D,22,1920467.8,23,7.69,17,Scrum,Mixed,2,5,0.3,Initiation,Stable,0.61,4,High,0.0,0.6,0.44,6.0,0.99,Low,5,0.83,0.0,Junior PM,Defined,Excellent,Unknown,High,High,Regular,Unknown,Unknown,Good,6,1.0,110,33,36,6,35.99,9,Low,3680,5004,High
PROJ_3237,Healthcare,8,958823.63,17,5.84,8,Kanban,Mixed,0,4,0.63,Planning,Volatile,0.13,2,Excellent,0.0,1.18,0.77,1.74,0.86,High,3,0.89,0.0,Mid-level PM,Defined,Good,Unknown,Medium,Extreme,Occasional,Basic,Basic,Good,3,1.0,32,92,29,1,32.74,5,Medium,2720,3610,Medium
PROJ_3238,Healthcare,11,382022.0,10,3.42,4,Hybrid,Mixed,0,0,3.15,Initiation,Stable,0.27,1,Low,0.0,1.3,0.35,1.66,0.77,Medium,1,0.75,0.0,Junior PM,Optimizing,Poor,Unknown,Low,Extreme,Occasional,Advanced,Advanced,Basic,3,1.0,66,45,29,0,39.61,9,Medium,1600,2233,Medium
PROJ_3239,Healthcare,4,159355.55,6,1.79,4,Hybrid,Senior,5,1,1.38,Closure,Moderate,0.12,3,Medium,0.0,1.23,0.65,4.78,0.77,High,2,0.67,0.0,Senior PM,Defined,Limited,Unknown,High,Stable,First-time,Unknown,Basic,Basic,1,1.0,20,59,11,5,7.69,10,Low,960,1033,Medium
PROJ_3240,Manufacturing,4,487898.14,9,2.9,10,Kanban,Mixed,0,0,2.24,Monitoring,Moderate,0.16,1,Excellent,0.0,1.17,0.02,4.69,0.99,High,3,0.75,0.0,Junior PM,Defined,Moderate,Unknown,Low,High,Strategic,Formal,Basic,Basic,3,1.0,24,52,12,5,3.47,4,Low,1440,1489,Medium
PROJ_3241,R&D,15,1308348.06,21,10.0,12,Scrum,Junior,2,4,1.67,Closure,Stable,0.27,1,Poor,0.16,0.91,0.49,1.35,0.66,High,4,0.67,0.0,Senior PM,Defined,Poor,Unknown,High,High,First-time,Advanced,Basic,Good,6,1.0,75,36,27,6,13.48,8,Medium,3360,3812,High
PROJ_3242,IT,5,532589.5,7,3.15,8,Scrum,Mixed,4,2,3.3,Closure,Moderate,0.27,1,Excellent,0.11,1.25,0.1,8.02,0.35,Low,1,0.75,0.98,Mid-level PM,Optimizing,Excellent,Modern/Stable,Low,Stable,Regular,Formal,Formal,Basic,1,1.1,35,41,14,5,5.16,12,Low,1120,1177,Low
PROJ_3243,R&D,20,1979058.41,24,8.24,16,Agile,Junior,1,6,0.64,Closure,Stable,0.26,1,Medium,0.0,1.12,0.67,3.84,0.96,Critical,6,0.56,0.0,Senior PM,Managed,Moderate,Unknown,High,Moderate,Regular,Formal,Formal,Good,5,1.0,140,87,121,7,20.93,10,Low,3840,4643,Critical
PROJ_3244,IT,11,951604.26,14,5.75,9,Agile,Senior,5,1,0.84,Monitoring,Moderate,0.04,2,Excellent,0.03,0.72,0.7,4.28,0.57,Medium,2,0.82,0.15,Senior PM,Defined,Good,Mixed,High,High,Regular,Basic,Unknown,Basic,5,1.1,55,27,14,6,25.32,10,Medium,2240,2807,Medium
PROJ_3245,R&D,13,1236973.28,23,10.0,11,Agile,Senior,3,4,0.75,Closure,Moderate,0.2,0,Poor,0.08,0.68,0.12,9.9,0.48,Critical,4,0.64,0.0,Mid-level PM,Managed,Limited,Unknown,Low,Extreme,First-time,Formal,Formal,Excellent,7,1.0,91,37,33,5,23.13,13,Medium,3680,4531,High
PROJ_3246,Healthcare,5,668762.63,8,3.78,8,Kanban,Junior,1,0,0.58,Planning,Stable,0.53,1,Medium,0.15,0.67,0.08,6.28,0.53,Low,1,0.82,0.0,Senior PM,Managed,Excellent,Unknown,High,High,Occasional,Unknown,Unknown,Excellent,3,1.0,25,38,9,0,10.37,2,High,1280,1412,Medium
PROJ_3247,Construction,31,1697118.61,27,7.77,17,Waterfall,Expert,1,5,1.41,Execution,Stable,0.23,1,Excellent,0.0,1.02,0.1,7.08,0.46,Critical,0,0.97,0.0,Senior PM,Optimizing,Moderate,Unknown,Low,Extreme,Occasional,Advanced,Advanced,Excellent,7,1.0,217,25,54,4,36.35,1,Medium,4320,5890,Low
PROJ_3248,IT,8,560877.44,9,3.98,5,Scrum,Mixed,1,0,2.14,Closure,Moderate,0.25,2,High,0.1,1.24,0.04,2.56,0.71,High,3,0.67,0.44,Mid-level PM,Managed,Moderate,Modern/Stable,Medium,High,First-time,Formal,Formal,Good,1,1.0,32,56,17,2,0.85,5,Medium,1440,1452,Low
PROJ_3249,Manufacturing,14,932428.94,15,6.44,9,Agile,Junior,0,4,2.76,Closure,Stable,0.33,3,Poor,0.07,0.91,0.62,8.4,0.59,High,2,0.86,0.0,Certified PM,Managed,Poor,Unknown,Medium,Moderate,Regular,Unknown,Basic,Excellent,6,1.0,56,68,38,2,13.92,12,Medium,2400,2734,Medium
PROJ_3250,Manufacturing,13,1145156.65,22,8.73,9,Kanban,Junior,0,6,2.2,Monitoring,Volatile,0.54,1,Poor,0.0,0.79,0.14,4.07,0.85,Medium,5,0.72,0.0,Certified PM,Managed,Limited,Unknown,Low,Extreme,Regular,Formal,Basic,Basic,9,1.0,52,40,20,5,28.76,6,High,3520,4532,High
PROJ_3251,IT,14,1099685.64,17,8.2,12,Scrum,Expert,3,4,2.37,Planning,Volatile,0.12,0,Excellent,0.17,0.92,0.08,6.26,0.58,Low,3,0.88,0.15,Senior PM,Optimizing,Good,Mixed,Low,High,Regular,Advanced,Formal,Good,1,1.0,84,13,10,3,30.68,4,Low,2720,3554,Low
PROJ_3252,Construction,28,1492461.38,19,4.94,16,Waterfall,Mixed,1,4,1.4,Monitoring,Moderate,0.29,2,Excellent,0.0,0.62,0.7,3.61,0.57,Medium,2,0.71,0.0,Junior PM,Defined,Excellent,Unknown,Medium,Stable,Strategic,Basic,Basic,Poor,6,1.0,168,46,77,1,16.64,0,Medium,3040,3545,Medium
PROJ_3253,IT,10,981909.9,16,8.33,8,Scrum,Senior,2,6,2.67,Planning,Moderate,0.36,2,High,0.23,1.25,0.09,7.4,0.3,Medium,4,0.73,0.81,Certified PM,Managed,Moderate,Modern/Stable,Medium,High,Occasional,Basic,Unknown,Good,6,1.0,40,26,10,0,0.68,2,Medium,2560,2577,Medium
PROJ_3254,R&D,12,1230345.68,17,6.33,9,Scrum,Senior,6,5,0.93,Closure,Volatile,0.16,1,Excellent,0.0,1.02,0.95,2.75,0.49,Critical,7,0.55,0.0,Junior PM,Managed,Good,Unknown,Medium,Moderate,Occasional,Basic,Basic,Basic,4,1.0,72,48,34,3,24.72,2,High,2720,3392,High
PROJ_3255,Construction,17,1558241.89,16,4.58,12,Hybrid,Mixed,1,3,0.54,Monitoring,Moderate,0.37,1,High,0.0,0.95,0.68,3.26,0.3,High,2,0.79,0.0,Mid-level PM,Optimizing,Moderate,Unknown,Low,Stable,Occasional,Advanced,Formal,Good,2,1.0,119,57,67,7,2.52,11,High,2560,2624,Low
PROJ_3256,Construction,21,1018678.52,14,4.09,13,Waterfall,Junior,0,3,3.06,Monitoring,Moderate,0.51,2,Medium,0.0,1.28,0.44,2.76,0.45,Low,2,0.7,0.0,Mid-level PM,Defined,Good,Unknown,Medium,Stable,Occasional,Formal,Unknown,Basic,6,1.0,105,55,57,3,4.31,13,High,2240,2336,High
PROJ_3257,IT,12,1166685.11,24,10.0,12,Kanban,Senior,3,6,0.66,Initiation,Moderate,0.41,1,Medium,0.04,0.89,0.46,5.5,0.89,Low,0,0.78,0.65,Mid-level PM,Defined,Poor,Modern/Stable,Low,Extreme,Occasional,Unknown,Basic,Basic,3,1.0,60,99,59,5,26.01,3,Low,3840,4838,High
PROJ_3258,R&D,21,1526516.45,24,9.73,17,Scrum,Mixed,3,5,2.41,Closure,Stable,0.45,3,Low,0.01,0.77,0.54,2.24,0.82,Medium,4,0.66,0.0,Mid-level PM,Ad-hoc,Moderate,Unknown,Medium,High,First-time,Unknown,Unknown,Poor,1,1.0,105,57,59,0,12.5,13,High,3840,4320,Critical
PROJ_3259,Construction,24,1531366.6,21,6.07,17,Hybrid,Senior,3,4,0.68,Execution,Stable,0.2,3,Low,0.0,1.0,0.67,2.01,0.93,Low,1,0.93,0.0,Mid-level PM,Managed,Poor,Unknown,High,Stable,Occasional,Formal,Unknown,Basic,6,1.0,96,48,46,2,13.92,9,Low,3360,3827,Medium
PROJ_3260,IT,8,712460.94,9,3.14,5,Kanban,Mixed,3,1,0.27,Closure,Moderate,0.38,1,Poor,0.0,0.7,0.54,7.55,0.56,Critical,4,0.7,0.71,Senior PM,Ad-hoc,Limited,Modern/Stable,High,Moderate,Occasional,Unknown,Unknown,Good,2,1.1,48,13,6,1,19.47,5,Medium,1440,1720,High
PROJ_3261,Construction,32,1893795.99,26,6.04,15,Waterfall,Mixed,1,4,1.62,Monitoring,Moderate,0.65,1,Poor,0.0,0.91,0.62,2.45,0.53,High,6,0.67,0.0,Certified PM,Managed,Moderate,Unknown,Medium,Extreme,Strategic,Advanced,Unknown,Excellent,5,1.0,224,39,87,2,39.14,4,Medium,4160,5788,Medium
PROJ_3262,IT,13,1207043.75,22,10.0,10,Scrum,Mixed,0,4,3.77,Execution,Moderate,0.11,1,Excellent,0.12,1.25,0.18,4.91,0.33,Critical,0,0.75,0.01,Junior PM,Ad-hoc,Moderate,Mixed,Medium,Extreme,Occasional,Basic,Unknown,Good,4,1.1,91,39,35,3,38.62,0,Medium,3520,4879,Critical
PROJ_3263,Healthcare,21,875272.35,22,9.14,10,Hybrid,Junior,0,4,4.57,Monitoring,Moderate,0.09,1,Medium,0.04,0.84,0.58,9.65,0.93,Critical,2,0.65,0.0,Mid-level PM,Defined,Limited,Unknown,High,Extreme,Occasional,Unknown,Unknown,Good,6,1.0,84,31,26,7,16.65,14,High,3520,4106,Critical
PROJ_3264,IT,17,1253376.08,16,7.29,13,Agile,Mixed,0,3,2.03,Execution,Moderate,0.16,0,Medium,0.12,1.28,0.26,3.51,0.58,Medium,5,0.88,0.85,Senior PM,Managed,Limited,Legacy/Unstable,High,Moderate,Strategic,Formal,Advanced,Basic,4,1.0,119,84,99,1,10.62,5,Medium,2560,2831,High
PROJ_3265,IT,5,490423.6,6,3.13,7,Scrum,Senior,2,2,1.9,Initiation,Moderate,0.06,4,Poor,0.23,0.93,0.68,4.42,0.33,Critical,2,0.84,0.71,Mid-level PM,Defined,Moderate,Mixed,High,Stable,Strategic,Basic,Unknown,Basic,2,1.0,35,75,26,4,12.1,13,High,960,1076,Medium
PROJ_3266,Construction,45,2636938.43,31,6.79,18,Waterfall,Mixed,1,4,0.41,Monitoring,Moderate,0.53,2,High,0.0,1.27,0.2,6.68,0.51,Critical,5,0.42,0.0,Junior PM,Managed,Excellent,Unknown,Medium,High,Strategic,Formal,Unknown,Excellent,1,1.0,315,21,66,3,10.75,13,Low,4960,5493,High
PROJ_3267,IT,12,779849.39,18,7.78,11,Scrum,Senior,2,4,1.95,Planning,Moderate,0.35,0,Poor,0.07,0.74,0.6,8.84,0.38,Critical,7,0.59,0.98,Senior PM,Defined,Good,Mixed,High,Moderate,Occasional,Advanced,Basic,Basic,2,1.0,84,45,37,2,21.29,8,Medium,2880,3493,High
PROJ_3268,IT,10,792462.85,13,6.91,12,Agile,Mixed,0,3,0.67,Monitoring,Moderate,0.09,3,Medium,0.25,0.89,0.15,5.15,0.31,Low,1,0.91,1.0,Junior PM,Defined,Poor,Modern/Stable,Medium,Stable,First-time,Basic,Basic,Basic,3,1.1,60,27,16,2,24.27,10,Low,2080,2584,Medium
PROJ_3269,Manufacturing,16,989259.69,16,4.36,10,Waterfall,Mixed,1,4,0.16,Closure,Moderate,0.64,4,Poor,0.0,0.94,0.72,9.62,0.8,High,0,0.68,0.0,Senior PM,Ad-hoc,Poor,Unknown,Medium,Moderate,Regular,Basic,Unknown,Good,2,1.0,112,99,110,5,19.55,0,High,2560,3060,Critical
PROJ_3270,Healthcare,9,477788.99,8,3.54,6,Waterfall,Senior,3,1,1.29,Initiation,Stable,0.19,6,Low,0.1,1.21,0.14,7.62,0.99,Critical,6,0.57,0.0,Senior PM,Defined,Good,Unknown,Low,High,First-time,Advanced,Unknown,Basic,3,1.0,45,62,27,2,16.32,7,High,1280,1488,Critical
